Yr_Sold,1st_Flr_SF,Bedroom_AbvGr,Bldg_Type,Bsmt_Full_Bath,Bsmt_Half_Bath,Central_Air,Condition_1,Condition_2,Electrical,Exter_Cond,Exter_Qual,Exterior_1st,Exterior_2nd,Foundation,Full_Bath,Functional,Gr_Liv_Area,Half_Bath,Heating,Heating_QC,House_Style,Kitchen_AbvGr,Kitchen_Qual,Land_Contour,Land_Slope,Lot_Area,Lot_Config,Lot_Shape,MS_SubClass,MS_Zoning,Mas_Vnr_Type,Mo_Sold,Neighborhood,Overall_Cond,Overall_Qual,Paved_Drive,Roof_Matl,Roof_Style,SalePrice,Sale_Condition,Sale_Type,Street,TotRms_AbvGrd,Utilities,Year_Built,Year_Remod/Add
2007,1584,2,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Ex,CemntBd,CmentBd,PConc,2,Typ,1584,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,10440,Corner,Reg,20,FV,None,5,Somerst,5,8,Y,CompShg,Gable,261329,Partial,New,Pave,6,AllPub,2007,2007
2007,1685,2,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1685,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11824,Corner,IR1,20,FV,BrkFace,4,Somerst,5,8,Y,CompShg,Gable,253000,Normal,WD ,Pave,5,AllPub,2006,2006
2007,1158,4,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Min2,2443,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10625,Inside,Reg,60,FV,BrkFace,6,Somerst,5,6,Y,CompShg,Gable,265000,Normal,WD ,Pave,9,AllPub,2004,2004
2007,1580,4,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Gd,CemntBd,CmentBd,PConc,3,Typ,2466,0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11143,Corner,IR1,60,FV,None,12,Somerst,5,8,Y,CompShg,Gable,340000,Normal,WD ,Pave,8,AllPub,2004,2005
2007,1100,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,1,Typ,1100,1,GasA,Ex,1Story,1,TA,Lvl,Gtl,7500,Inside,Reg,20,RL,None,6,SawyerW,5,6,Y,CompShg,Gable,146000,Partial,New,Pave,6,AllPub,2006,2007
2007,1143,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,1,Typ,1143,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7500,Inside,Reg,20,RL,None,10,SawyerW,5,7,Y,CompShg,Gable,147000,Normal,WD ,Pave,5,AllPub,2006,2006
2007,1094,3,1Fam,1,0,Y,RRAe,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,1,Typ,1094,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12450,Inside,Reg,20,RL,BrkFace,5,SawyerW,5,5,Y,CompShg,Gable,149000,Normal,WD ,Pave,6,AllPub,2003,2004
2007,1486,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1486,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7441,Inside,IR1,20,RL,BrkFace,6,SawyerW,5,7,Y,CompShg,Gable,181000,Normal,WD ,Pave,7,AllPub,2006,2006
2007,936,3,1Fam,0,1,Y,Norm,Norm,SBrkr,Gd,Gd,HdBoard,HdBoard,PConc,2,Typ,1721,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8462,Inside,IR1,60,RL,BrkFace,7,SawyerW,5,6,Y,CompShg,Gable,201000,Normal,WD ,Pave,7,AllPub,1994,1994
2007,920,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1820,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11613,Corner,IR2,60,RL,None,5,SawyerW,5,6,Y,CompShg,Gable,191750,Normal,WD ,Pave,7,AllPub,1993,1997
2007,1349,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1349,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8450,Inside,Reg,20,RL,BrkFace,12,SawyerW,5,7,Y,CompShg,Gable,179000,Normal,WD ,Pave,6,AllPub,2000,2001
2007,1494,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1494,0,GasA,Ex,1Story,1,Gd,Low,Gtl,16196,Inside,IR3,20,RL,None,8,SawyerW,5,7,Y,CompShg,Gable,215000,Normal,WD ,Pave,5,AllPub,1998,1998
2007,1575,2,TwnhsE,1,0,Y,Norm,Norm,SBrkr,TA,Gd,Plywood,ImStucc,PConc,2,Typ,1575,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,8012,Inside,Reg,120,RL,None,7,SawyerW,5,6,Y,CompShg,Gable,179200,Normal,WD ,Pave,5,AllPub,1992,1992
2007,630,2,TwnhsE,0,0,Y,Norm,Norm,SBrkr,TA,TA,Plywood,Plywood,CBlock,1,Typ,1266,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,8012,Inside,Reg,160,RL,None,7,SawyerW,5,6,Y,CompShg,Gable,128000,Normal,WD ,Pave,5,AllPub,1980,1980
2007,884,2,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,884,0,GasA,Gd,SFoyer,1,Gd,Lvl,Gtl,9180,CulDSac,IR1,85,RL,None,12,SawyerW,7,5,Y,CompShg,Gable,144000,Normal,WD ,Pave,5,AllPub,1983,1983
2007,2020,4,Duplex,0,0,Y,Feedr,Norm,SBrkr,TA,TA,Plywood,Plywood,Slab,2,Typ,2020,0,GasA,TA,1Story,2,TA,Lvl,Gtl,8400,Inside,Reg,90,RH,BrkFace,10,SawyerW,5,5,Y,CompShg,Gable,144000,Normal,WD ,Pave,10,AllPub,1977,1977
2007,894,2,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,Plywood,Plywood,CBlock,1,Typ,894,0,GasA,TA,1Story,1,TA,Lvl,Gtl,6285,Inside,Reg,20,RL,None,3,Sawyer,5,5,Y,CompShg,Gable,120750,Normal,WD ,Pave,5,AllPub,1977,1977
2007,970,2,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,970,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8480,Corner,Reg,20,RL,None,7,Sawyer,6,5,Y,CompShg,Hip,132500,Normal,WD ,Pave,5,AllPub,1963,1963
2007,1057,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,MetalSd,MetalSd,CBlock,1,Typ,1057,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7420,Inside,Reg,20,RL,None,4,Sawyer,5,5,Y,CompShg,Hip,132000,Normal,WD ,Pave,6,AllPub,1962,1962
2007,999,3,1Fam,1,0,Y,Norm,Norm,SBrkr,Gd,TA,HdBoard,Plywood,CBlock,1,Typ,999,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,7758,Corner,IR1,20,RL,None,3,Sawyer,7,5,Y,CompShg,Gable,132500,Normal,WD ,Pave,6,AllPub,1962,2001
2007,1120,3,1Fam,1,0,Y,Feedr,Norm,SBrkr,TA,TA,VinylSd,VinylSd,CBlock,1,Typ,1120,1,GasA,TA,1Story,1,Fa,Lvl,Gtl,6970,Corner,Reg,20,RL,None,5,Sawyer,5,4,Y,CompShg,Gable,129000,Normal,WD ,Pave,5,AllPub,1961,1961
2007,1696,3,1Fam,0,0,Y,RRAe,Norm,SBrkr,Gd,TA,HdBoard,HdBoard,CBlock,1,Min2,1696,1,GasA,TA,1Story,1,TA,Lvl,Gtl,13673,CulDSac,IR1,20,RL,None,3,Sawyer,5,5,Y,CompShg,Gable,143900,Normal,WD ,Pave,8,AllPub,1962,1962
2007,1040,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,1040,1,GasA,TA,1Story,1,TA,Lvl,Gtl,7476,Corner,Reg,20,RL,None,6,Sawyer,7,5,Y,CompShg,Gable,145000,Normal,WD ,Pave,5,AllPub,1968,1968
2007,988,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,CBlock,1,Typ,988,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9945,Inside,IR1,20,RL,BrkFace,10,Sawyer,5,5,Y,CompShg,Hip,128500,Normal,WD ,Pave,5,AllPub,1961,1961
2007,902,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,Wd Sdng,CBlock,1,Typ,902,0,GasA,TA,1Story,1,TA,Lvl,Gtl,6173,Inside,IR1,20,RL,BrkFace,8,Sawyer,6,5,Y,CompShg,Gable,125500,Normal,WD ,Pave,6,AllPub,1967,1967
2007,1271,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,Gd,HdBoard,HdBoard,PConc,2,Typ,2503,1,GasA,Gd,2Story,1,Gd,Bnk,Gtl,19522,Inside,IR1,60,RL,BrkFace,2,Veenker,5,7,Y,CompShg,Gable,300000,Normal,WD ,Pave,7,AllPub,1990,1990
2007,1516,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,Gd,Wd Sdng,Wd Sdng,CBlock,2,Typ,2167,1,GasA,TA,2Story,1,Gd,Lvl,Gtl,17542,Inside,IR1,60,RL,None,7,Veenker,7,7,Y,CompShg,Gable,294000,Normal,WD ,Pave,9,AllPub,1974,2003
2007,1037,2,1Fam,1,0,Y,RRAe,Norm,SBrkr,TA,TA,Plywood,Plywood,CBlock,1,Typ,1037,0,GasA,TA,1Story,1,TA,Lvl,Gtl,10751,CulDSac,IR1,20,RL,BrkFace,8,Sawyer,5,5,Y,CompShg,Gable,129000,Normal,WD ,Pave,5,AllPub,1974,1974
2007,1701,3,1Fam,1,0,Y,RRAe,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,2,Min2,1701,0,GasA,TA,SFoyer,1,TA,Lvl,Gtl,16647,CulDSac,IR1,85,RL,None,1,Sawyer,5,5,Y,CompShg,Gable,171000,Normal,WD ,Pave,6,AllPub,1975,1981
2007,1055,2,1Fam,1,0,Y,RRAe,Norm,SBrkr,TA,TA,CemntBd,CmentBd,CBlock,1,Typ,1055,0,GasA,TA,1Story,1,Gd,Lvl,Gtl,12712,CulDSac,IR1,20,RL,None,1,Sawyer,7,6,Y,CompShg,Gable,147000,Abnorml,WD ,Pave,5,AllPub,1973,2006
2007,1453,4,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Gd,Wd Sdng,Wd Sdng,PConc,2,Typ,2810,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9572,Inside,IR1,60,RL,BrkFace,6,NoRidge,5,8,Y,CompShg,Gable,302000,Normal,WD ,Pave,9,AllPub,1990,1990
2007,2129,4,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Gd,HdBoard,HdBoard,PConc,2,Typ,2872,1,GasA,Ex,1.5Fin,1,Gd,Lvl,Gtl,10678,Inside,Reg,50,RL,BrkFace,4,NoRidge,5,8,Y,CompShg,Hip,285000,Normal,WD ,Pave,9,AllPub,1992,2000
2007,1378,2,TwnhsE,1,0,Y,Norm,Norm,SBrkr,TA,Gd,MetalSd,MetalSd,PConc,2,Typ,1378,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4379,FR2,IR1,120,FV,None,7,Somerst,5,8,Y,CompShg,Gable,214000,Normal,WD ,Pave,6,AllPub,2004,2004
2007,1151,2,TwnhsE,1,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1151,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3523,Inside,IR1,120,FV,Stone,2,Somerst,5,8,Y,CompShg,Gable,166000,Partial,New,Pave,5,AllPub,2006,2007
2007,1565,2,TwnhsE,1,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1565,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3784,Inside,IR1,120,FV,Stone,2,Somerst,5,8,Y,CompShg,Gable,193800,Partial,New,Pave,5,AllPub,2006,2007
2007,1352,2,TwnhsE,0,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1352,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4230,Corner,Reg,120,FV,None,4,Somerst,5,7,Y,CompShg,Gable,208900,Partial,New,Pave,5,AllPub,2006,2007
2007,1352,2,TwnhsE,1,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1352,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3606,Inside,Reg,120,FV,None,8,Somerst,5,7,Y,CompShg,Gable,194000,Partial,New,Pave,5,AllPub,2006,2007
2007,625,2,TwnhsE,0,0,Y,Norm,Norm,SBrkr,TA,Gd,MetalSd,MetalSd,PConc,2,Typ,1250,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,4251,Inside,IR1,160,FV,None,6,Somerst,5,7,Y,CompShg,Gable,164700,Partial,New,Pave,5,AllPub,2006,2007
2007,757,3,Twnhs,1,0,Y,Norm,Norm,SBrkr,TA,TA,MetalSd,MetalSd,PConc,2,Typ,1501,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,2280,Inside,Reg,160,FV,BrkFace,9,Somerst,5,6,Y,CompShg,Gable,176500,Normal,WD ,Pave,6,AllPub,1999,1999
2007,729,2,TwnhsE,0,0,Y,Norm,Norm,SBrkr,TA,TA,MetalSd,MetalSd,PConc,2,Typ,1458,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,3230,Corner,Reg,160,FV,BrkFace,6,Somerst,5,6,Y,CompShg,Gable,176000,Normal,WD ,Pave,5,AllPub,1999,1999
2007,756,2,TwnhsE,0,0,Y,Norm,Norm,SBrkr,TA,Gd,MetalSd,MetalSd,PConc,2,Typ,1512,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2117,Inside,Reg,160,FV,BrkFace,6,Somerst,5,6,Y,CompShg,Gable,168500,Normal,WD ,Pave,4,AllPub,2000,2000
2007,769,3,Twnhs,0,0,Y,Norm,Norm,SBrkr,TA,Gd,MetalSd,MetalSd,PConc,2,Typ,1573,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2117,Inside,Reg,160,FV,BrkFace,9,Somerst,5,6,Y,CompShg,Gable,177000,Normal,WD ,Pave,4,AllPub,2000,2000
2007,769,3,Twnhs,0,0,Y,Norm,Norm,SBrkr,TA,Gd,MetalSd,MetalSd,PConc,2,Typ,1525,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2117,Inside,Reg,160,FV,BrkFace,6,Somerst,5,6,Y,CompShg,Gable,177000,Normal,WD ,Pave,5,AllPub,2000,2000
2007,551,2,TwnhsE,0,0,Y,Norm,Norm,SBrkr,TA,Gd,MetalSd,MetalSd,PConc,2,Typ,1102,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,5105,FR2,IR2,160,FV,None,3,Somerst,5,7,Y,CompShg,Gable,148800,Normal,WD ,Pave,4,AllPub,2004,2004
2007,764,2,Twnhs,0,0,Y,Norm,Norm,SBrkr,TA,Gd,MetalSd,MetalSd,PConc,2,Typ,1441,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2645,Inside,Reg,160,FV,BrkFace,11,Somerst,5,8,Y,CompShg,Gable,174000,Normal,WD ,Pave,5,AllPub,1999,2000
2007,975,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1950,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7399,Inside,IR1,60,FV,BrkFace,6,Somerst,5,7,Y,CompShg,Hip,239000,Normal,WD ,Pave,7,AllPub,1997,1998
2007,1358,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,Gd,CemntBd,CmentBd,PConc,2,Typ,1358,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7321,Inside,IR1,20,FV,None,12,Somerst,5,7,Y,CompShg,Gable,204000,Normal,COD,Pave,5,AllPub,1999,2000
2007,1072,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,Gd,CemntBd,CmentBd,PConc,2,Typ,2048,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8010,Inside,IR1,60,FV,None,8,Somerst,5,8,Y,CompShg,Hip,301000,Normal,WD ,Pave,8,AllPub,2003,2004
2007,1220,3,1Fam,1,0,Y,Norm,Norm,SBrkr,Gd,Gd,VinylSd,VinylSd,PConc,2,Typ,2362,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8413,Inside,IR1,60,FV,None,6,Somerst,5,8,Y,CompShg,Gable,312500,Normal,WD ,Pave,8,AllPub,1998,1998
2007,1494,1,TwnhsE,1,0,Y,Norm,Norm,SBrkr,TA,Gd,BrkFace,BrkFace,PConc,1,Typ,1494,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9466,FR2,IR2,120,RL,None,5,Veenker,5,8,Y,CompShg,Gable,279700,Normal,WD ,Pave,5,AllPub,1994,1995
2007,2362,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,MetalSd,CBlock,2,Typ,2362,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12000,Inside,Reg,20,RL,BrkFace,3,Veenker,6,7,Y,CompShg,Hip,255000,Normal,WD ,Pave,8,AllPub,1980,1980
2007,1432,2,1Fam,1,0,Y,Feedr,Norm,SBrkr,TA,TA,Plywood,Plywood,PConc,1,Typ,1432,1,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,16157,FR2,IR1,80,RL,None,6,Veenker,7,5,Y,CompShg,Gable,194000,Normal,WD ,Pave,5,AllPub,1978,1978
2007,1437,3,1Fam,1,0,Y,Norm,Norm,SBrkr,Gd,Gd,Plywood,Plywood,CBlock,2,Typ,1437,0,GasA,TA,1Story,1,Gd,Lvl,Gtl,10768,Corner,IR1,20,RL,None,7,Veenker,8,5,Y,CompShg,Gable,218000,Normal,WD ,Pave,6,AllPub,1976,2004
2007,1295,1,TwnhsE,1,0,Y,Norm,Norm,SBrkr,TA,Gd,Wd Sdng,Plywood,CBlock,1,Typ,1295,0,GasA,TA,1Story,1,Gd,Lvl,Gtl,3840,Inside,IR1,120,RL,None,7,Greens,6,8,Y,CompShg,Gable,213750,Normal,WD ,Pave,4,AllPub,1978,1998
2007,1094,3,1Fam,0,0,Y,Feedr,Norm,SBrkr,Gd,Gd,Plywood,Plywood,CBlock,2,Typ,1855,1,GasA,Ex,SLvl,1,TA,Lvl,Gtl,9600,FR2,Reg,80,RL,BrkFace,8,Veenker,7,6,Y,CompShg,Hip,187000,Normal,WD ,Pave,7,AllPub,1976,1994
2007,1262,3,1Fam,0,1,Y,Feedr,Norm,SBrkr,TA,TA,MetalSd,MetalSd,CBlock,2,Typ,1262,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,9600,FR2,Reg,20,RL,None,5,Veenker,8,6,Y,CompShg,Gable,181500,Normal,WD ,Pave,6,AllPub,1976,1976
2007,2497,2,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,Gd,BrkFace,BrkFace,CBlock,2,Typ,2497,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,17778,Inside,IR1,20,RL,None,3,Veenker,5,8,Y,CompShg,Hip,373000,Normal,WD ,Pave,7,AllPub,1981,1981
2007,1361,4,Duplex,0,0,Y,Feedr,RRAe,SBrkr,TA,TA,Plywood,Plywood,CBlock,2,Typ,2620,2,GasA,Ex,1.5Fin,2,TA,Lvl,Gtl,18890,Inside,IR1,90,RL,None,8,Sawyer,5,5,N,CompShg,Shed,190000,Normal,WD ,Pave,12,AllPub,1977,1977
2007,1057,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,Gd,VinylSd,VinylSd,PConc,2,Typ,1929,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7050,Inside,Reg,60,FV,None,5,Somerst,5,7,Y,CompShg,Gable,226000,Normal,WD ,Pave,7,AllPub,2001,2001
2007,1152,3,1Fam,1,0,Y,RRAn,Norm,SBrkr,TA,TA,MetalSd,MetalSd,CBlock,1,Typ,1152,1,GasA,Ex,1Story,1,TA,Lvl,Gtl,11700,Inside,Reg,20,RL,BrkFace,9,NWAmes,6,6,Y,CompShg,Gable,143450,Normal,CWD,Pave,7,AllPub,1968,1968
2007,1403,4,1Fam,1,0,Y,PosA,Norm,SBrkr,TA,TA,VinylSd,VinylSd,CBlock,2,Typ,2411,1,GasA,TA,2Story,1,TA,Lvl,Gtl,8000,Inside,Reg,60,RL,BrkFace,6,NWAmes,6,6,Y,CompShg,Gable,240050,Normal,WD ,Pave,8,AllPub,1970,1970
2007,1082,3,1Fam,1,0,Y,PosN,Norm,SBrkr,TA,TA,HdBoard,HdBoard,PConc,1,Typ,1082,0,GasA,Ex,SFoyer,1,TA,Lvl,Gtl,8723,Inside,IR1,85,RL,None,1,NWAmes,6,6,Y,CompShg,Gable,162500,Normal,WD ,Pave,6,AllPub,1969,1969
2007,1295,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,PConc,1,Typ,1295,1,GasA,Fa,1Story,1,TA,Lvl,Gtl,11700,Corner,Reg,20,RL,BrkFace,4,NWAmes,5,6,Y,CompShg,Gable,164000,Normal,WD ,Pave,6,AllPub,1968,1968
2007,1610,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,CBlock,2,Typ,1610,0,GasA,TA,1Story,1,Gd,Lvl,Gtl,11358,Corner,IR1,20,RL,None,5,NWAmes,7,7,Y,CompShg,Hip,185000,Normal,WD ,Pave,8,AllPub,1972,1987
2007,1594,2,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,VinylSd,VinylSd,PConc,2,Typ,1594,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9547,Inside,Reg,20,RL,BrkFace,7,NWAmes,6,7,Y,CompShg,Gable,188500,Normal,WD ,Pave,6,AllPub,1993,1993
2007,1091,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,Gd,MetalSd,MetalSd,PConc,2,Typ,2075,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10530,Inside,Reg,60,RL,BrkFace,8,NWAmes,6,7,Y,CompShg,Gable,255000,Normal,WD ,Pave,8,AllPub,1993,1993
2007,1680,4,Duplex,0,0,Y,Feedr,RRAn,SBrkr,TA,TA,VinylSd,VinylSd,CBlock,2,Typ,1680,0,GasA,Fa,1Story,2,TA,Lvl,Gtl,11500,Corner,IR1,90,RL,BrkFace,6,NWAmes,6,5,Y,CompShg,Gable,136905,Normal,WD ,Pave,8,AllPub,1976,1976
2007,1093,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,2,Typ,1093,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,10738,Corner,IR1,20,RL,None,11,NWAmes,7,6,Y,CompShg,Hip,158500,Normal,WD ,Pave,6,AllPub,1966,1966
2007,1242,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,1242,1,GasA,Fa,1Story,1,TA,Lvl,Gtl,9600,Inside,Reg,20,RL,BrkFace,9,NWAmes,6,7,Y,CompShg,Hip,175500,Normal,WD ,Pave,6,AllPub,1973,1973
2007,1052,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Typ,1052,0,GasA,TA,1Story,1,TA,Lvl,Gtl,10800,Inside,Reg,20,RL,BrkFace,2,NWAmes,5,6,Y,CompShg,Gable,127000,Normal,COD,Pave,6,AllPub,1963,1963
2007,1107,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,MetalSd,MetalSd,CBlock,1,Typ,1107,0,GasA,TA,1Story,1,Gd,Lvl,Gtl,8050,Inside,Reg,20,RL,None,3,NAmes,6,5,Y,CompShg,Gable,127000,Normal,WD ,Pave,5,AllPub,1967,1993
2007,1214,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,MetalSd,MetalSd,CBlock,2,Typ,1214,0,GasA,TA,1Story,1,TA,Lvl,Gtl,10355,Corner,IR1,20,RL,BrkFace,7,NAmes,5,5,Y,CompShg,Gable,143000,Normal,WD ,Pave,5,AllPub,1967,1967
2007,1073,3,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,MetalSd,MetalSd,CBlock,1,Typ,1073,1,GasA,TA,1Story,1,TA,Lvl,Gtl,10289,Inside,Reg,20,RL,BrkFace,6,NAmes,7,5,Y,CompShg,Hip,156000,Normal,WD ,Pave,6,AllPub,1965,1965
2007,1344,2,1Fam,1,0,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,1,Min1,1344,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9503,Inside,Reg,20,RL,None,6,NAmes,5,5,Y,CompShg,Hip,144000,Normal,WD ,Pave,6,AllPub,1958,1983
2007,1728,6,Duplex,0,1,Y,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,CBlock,2,Typ,1728,0,GasA,TA,1Story,2,TA,Lvl,Gtl,10624,Inside,IR1,90,RL,BrkFace,11,NAmes,4,5,Y,CompShg,Gable,119000,Normal,WD ,Pave,10,AllPub,1964,1964
2007,1224,2,Duplex,0,0,N,Norm,Norm,SBrkr,TA,TA,HdBoard,HdBoard,Slab,2,Typ,1224,0,GasA,TA,1Story,2,TA,Lvl,Gtl,10899,Inside,IR1,90,RL,None,4,NAmes,5,4,Y,CompShg,Gable,103000,Normal,WD ,Pave,8,AllPub,1964,1964
2007,1422,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,Wd Sdng,Wd Sdng,CBlock,1,Min1,1422,0,GasA,TA,1Story,1,TA,Lvl,Gtl,12342,Inside,IR1,20,RL,None,8,NAmes,5,5,Y,CompShg,Hip,139900,Normal,WD ,Pave,6,AllPub,1960,1978
2007,958,2,1Fam,0,0,Y,Norm,Norm,SBrkr,Gd,TA,MetalSd,MetalSd,CBlock,1,Typ,958,0,GasA,TA,1Story,1,TA,Lvl,Gtl,12772,CulDSac,IR1,20,RL,None,4,NAmes,8,6,Y,CompShg,Hip,151500,Normal,WD ,Pave,5,AllPub,1960,1998
2007,1065,3,1Fam,0,0,Y,Norm,Norm,SBrkr,TA,TA,MetalSd,MetalSd,CBlock,1,Typ,1065,1,GasA,Gd,1Story,1,TA,Lvl,Gtl,8892,Inside,IR1,20,RL,BrkCmn,7,NAmes,5,5,Y,CompShg,Gable,126500,Normal,COD,Pave,6,AllPub,1960,1960
2007,1138,3,1Fam,0,1,Y,Norm,Norm,SBrkr,Gd,TA,VinylSd,VinylSd,CBlock,1,Typ,1138,0,GasA,Ex,SLvl,1,TA,Lvl,Gtl,10482,Inside,Reg,80,RL,BrkFace,6,NAmes,8,6,Y,CompShg,Hip,145000,Normal,WD ,Pave,6,AllPub,1958,1958
2007,912,2,1Fam,0,1,Y,Norm,Norm,SBrkr,TA,TA,MetalSd,MetalSd,CBlock,1,Typ,912,0,GasA,Fa,1Story,1,TA,Lvl,Gtl,7535,Inside,IR1,20,RL,None,6,NAmes,7,5,Y,CompShg,Gable,120000,Normal,WD ,Pave,5,AllPub,1958,1985
